method	sim_method	rep	panel_ancestry	panel_n	trait	h2	p_causal	effect_dist	metric	value	n	n_cases	n_controls
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	AUC_raw	0.56792568635218	20000	2033	17967
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	AUC_full	0.575429907007466	20000	2033	17967
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	AUC_null	0.535912029352824	20000	2033	17967
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	AUC_incremental	0.0395178776546421	20000	2033	17967
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	pgs_var_mean	0.104598547849498	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	pgs_var_median	0.104558262804654	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	n_chains_converged	4			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	chains_used_fallback	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	h2_init	0.18020206350093			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	h2_final	0.0069451295199069			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	p_final	0.00594137975519822			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	n_snps_nonzero	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	beta_l2	0.00595013665400839			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.05	spikeslab	n_posterior_samples	100			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	AUC_raw	0.539201929478905	20000	2050	17950
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	AUC_full	0.558893865072356	20000	2050	17950
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	AUC_null	0.543501705278891	20000	2050	17950
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	AUC_incremental	0.0153921597934643	20000	2050	17950
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	pgs_var_mean	18.0796047211055	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	pgs_var_median	17.6181899033627	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	n_chains_converged	17			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	chains_used_fallback	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	h2_init	0.170154211124931			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	h2_final	0.563198481925767			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	p_final	0.0242049654508099			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	n_snps_nonzero	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	beta_l2	0.826252150021485			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.2	0.2	spikeslab	n_posterior_samples	425			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	AUC_raw	0.5	20000	1896	18104
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	AUC_full	0.538424936046956	20000	1896	18104
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	AUC_null	0.538424936046956	20000	1896	18104
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	AUC_incremental	0	20000	1896	18104
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	n_chains_converged	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	chains_used_fallback	1			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	h2_init	0.344510237284623			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	h2_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	p_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	n_snps_nonzero	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	beta_l2	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	gaussian	n_posterior_samples	750			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	AUC_raw	0.5	20000	2056	17944
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	AUC_full	0.525755468591433	20000	2056	17944
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	AUC_null	0.525755468591433	20000	2056	17944
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	AUC_incremental	0	20000	2056	17944
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	n_chains_converged	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	chains_used_fallback	1			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	h2_init	0.331673949747919			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	h2_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	p_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	n_snps_nonzero	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	beta_l2	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.001	spikeslab	n_posterior_samples	750			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	AUC_raw	0.5	20000	2013	17987
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	AUC_full	0.532367210839003	20000	2013	17987
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	AUC_null	0.532367210839003	20000	2013	17987
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	AUC_incremental	0	20000	2013	17987
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	pgs_var_mean	0.0372561093699757	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	pgs_var_median	0.0371294428772461	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	n_chains_converged	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	chains_used_fallback	1			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	h2_init	0.311297522247869			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	h2_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	p_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	n_snps_nonzero	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	beta_l2	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.01	spikeslab	n_posterior_samples	750			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	AUC_raw	0.5	20000	2002	17998
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	AUC_full	0.542068332822861	20000	2002	17998
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	AUC_null	0.542068332822861	20000	2002	17998
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	AUC_incremental	0	20000	2002	17998
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	n_chains_converged	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	chains_used_fallback	1			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	h2_init	0.319356477731523			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	h2_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	p_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	n_snps_nonzero	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	beta_l2	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.05	spikeslab	n_posterior_samples	750			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	AUC_raw	0.5	20000	2028	17972
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	AUC_full	0.539000509668557	20000	2028	17972
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	AUC_null	0.539000509668557	20000	2028	17972
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	AUC_incremental	0	20000	2028	17972
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	n_chains_converged	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	chains_used_fallback	1			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	h2_init	0.345983749534838			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	h2_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	p_final				
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	n_snps_nonzero	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	beta_l2	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev10	0.4	0.2	spikeslab	n_posterior_samples	750			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	AUC_raw	0.512578119595548	20000	5846	14154
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	AUC_full	0.521875033688128	20000	5846	14154
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	AUC_null	0.517949590330614	20000	5846	14154
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	AUC_incremental	0.00392544335751333	20000	5846	14154
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	pgs_var_mean	1.22283268244626	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	pgs_var_median	1.21660741300642	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	n_chains_converged	25			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	chains_used_fallback	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	h2_init	0.0260466201026691			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	h2_final	0.0417717034825124			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	p_final	0.00739424577975844			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	n_snps_nonzero	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	beta_l2	0.0736060918442413			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	gaussian	n_posterior_samples	625			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	AUC_raw	0.531832332188343	20000	6034	13966
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	AUC_full	0.535756411790536	20000	6034	13966
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	AUC_null	0.518707787001635	20000	6034	13966
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	AUC_incremental	0.0170486247889009	20000	6034	13966
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	pgs_var_mean	2.5020507965634	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	pgs_var_median	2.48591623207997	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	n_chains_converged	24			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	chains_used_fallback	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	h2_init	0.0297174803641051			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	h2_final	0.092886321988035			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	p_final	0.00744372274527869			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	n_snps_nonzero	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	beta_l2	0.294223253972018			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.001	spikeslab	n_posterior_samples	600			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	AUC_raw	0.521141932761486	20000	6029	13971
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	AUC_full	0.53057986534413	20000	6029	13971
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	AUC_null	0.52103107117403	20000	6029	13971
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	AUC_incremental	0.00954879417010035	20000	6029	13971
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	pgs_var_mean	1.29452012347248	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	pgs_var_median	1.28463721356959	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	n_chains_converged	25			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	chains_used_fallback	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	h2_init	0.0271107036921003			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	h2_final	0.0446518549404182			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	p_final	0.00712436228763087			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	n_snps_nonzero	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	beta_l2	0.0991103730004202			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.01	spikeslab	n_posterior_samples	625			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	AUC_raw	0.522025263422086	20000	6061	13939
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	AUC_full	0.533552390261862	20000	6061	13939
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	AUC_null	0.527023151845801	20000	6061	13939
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	AUC_incremental	0.00652923841606079	20000	6061	13939
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	pgs_var_mean	2.54324169995284	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	pgs_var_median	2.53079154027694	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	n_chains_converged	26			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	chains_used_fallback	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	h2_init	0.038795441773508			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	h2_final	0.0827123247917939			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	p_final	0.0112759715126655			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	n_snps_nonzero	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	beta_l2	0.150900724482208			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.05	spikeslab	n_posterior_samples	650			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	AUC_raw	0.515017510960005	20000	6142	13858
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	AUC_full	0.527165626382381	20000	6142	13858
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	AUC_null	0.524176241422337	20000	6142	13858
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	AUC_incremental	0.00298938496004431	20000	6142	13858
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	pgs_var_mean	1.81788287956899	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	pgs_var_median	1.80768015090315	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	n_chains_converged	28			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	chains_used_fallback	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	ldsc_failed	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	h2_init	0.03498784400588			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	h2_final	0.0609939417006855			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	p_final	0.0093879258987234			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	n_snps_total	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	n_snps_nonzero	623494			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	beta_l2	0.111438840228101			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.05	0.2	spikeslab	n_posterior_samples	700			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	AUC_raw	0.531438796350457	20000	5873	14127
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	AUC_full	0.537390720800827	20000	5873	14127
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	AUC_null	0.519905615030184	20000	5873	14127
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	AUC_incremental	0.0174851057706422	20000	5873	14127
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	pgs_var_mean	4.98346102923898	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	pgs_var_median	4.89943438288561	20000		
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	n_chains_total	30			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	n_chains_converged	27			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	chains_used_fallback	0			
ldpred2	hapnest_public	1	hapnest_AFR	500	binary_prev30	0.1	0.001	gaussian	ldsc_failed	0			
